,file,x1,y1,x2,y2,object
834,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,819,221,836,361,meteor
835,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,777,317,793,358,meteor
836,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,660,242,679,420,meteor
837,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,545,308,561,437,meteor
838,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,287,361,298,568,meteor
839,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,207,267,222,352,meteor
840,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,139,283,159,304,meteor
841,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0355_BEUCCL_SYS001.png,98,342,113,364,meteor
842,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,731,344,741,381,meteor
843,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,811,319,822,380,meteor
844,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,165,331,176,478,meteor
845,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,335,318,348,364,meteor
846,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,363,307,374,383,meteor
847,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,467,310,477,432,meteor
848,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,527,359,540,376,meteor
849,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,837,363,855,382,meteor
850,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,899,327,910,436,meteor
851,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2220_BEUCCL_SYS001.png,889,395,900,428,meteor
852,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1135_BEUCCL_SYS001.png,718,386,729,422,meteor
853,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1135_BEUCCL_SYS001.png,820,345,828,374,meteor
854,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1135_BEUCCL_SYS001.png,840,362,852,382,meteor
855,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1425_BEUCCL_SYS001.png,824,303,838,358,meteor
856,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1425_BEUCCL_SYS001.png,639,299,653,339,meteor
857,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1920_BEUCCL_SYS001.png,828,338,841,392,meteor
858,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1920_BEUCCL_SYS001.png,624,336,639,362,meteor
859,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1920_BEUCCL_SYS001.png,566,372,583,454,meteor
860,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1920_BEUCCL_SYS001.png,494,392,507,448,meteor
861,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1920_BEUCCL_SYS001.png,315,350,326,373,meteor
862,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1610_BEUCCL_SYS001.png,130,288,139,322,meteor
863,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1610_BEUCCL_SYS001.png,869,328,887,358,meteor
864,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1610_BEUCCL_SYS001.png,207,381,224,401,meteor
865,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1610_BEUCCL_SYS001.png,297,361,308,416,meteor
866,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1610_BEUCCL_SYS001.png,369,292,386,395,meteor
867,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1300_BEUCCL_SYS001.png,181,358,203,414,meteor
868,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1300_BEUCCL_SYS001.png,424,358,439,389,meteor
869,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1300_BEUCCL_SYS001.png,226,288,241,406,meteor
870,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2015_BEUCCL_SYS001.png,99,364,114,411,meteor
871,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2015_BEUCCL_SYS001.png,287,361,296,402,meteor
872,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2015_BEUCCL_SYS001.png,635,395,650,465,meteor
873,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2015_BEUCCL_SYS001.png,893,311,911,340,meteor
874,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2120_BEUCCL_SYS001.png,296,437,309,452,meteor
875,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2120_BEUCCL_SYS001.png,256,320,265,340,meteor
876,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2120_BEUCCL_SYS001.png,314,366,326,431,meteor
877,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2120_BEUCCL_SYS001.png,495,350,508,381,meteor
878,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2120_BEUCCL_SYS001.png,631,355,646,393,meteor
879,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,354,343,368,368,meteor
880,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,65,333,77,414,meteor
881,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,170,380,182,415,meteor
882,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,515,346,533,466,meteor
883,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,660,367,673,418,meteor
884,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,737,344,748,366,meteor
885,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,860,383,870,409,meteor
886,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,894,360,913,431,meteor
887,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1235_BEUCCL_SYS001.png,890,288,916,359,meteor
888,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1725_BEUCCL_SYS001.png,509,319,522,378,meteor
889,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1725_BEUCCL_SYS001.png,614,360,629,476,meteor
890,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1725_BEUCCL_SYS001.png,244,193,261,411,meteor
891,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,381,360,398,391,meteor
892,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,465,363,480,389,meteor
893,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,236,310,246,363,meteor
894,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,274,343,289,378,meteor
895,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,309,290,327,367,meteor
896,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,532,319,545,363,meteor
897,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,581,392,619,424,meteor
898,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,676,280,692,374,meteor
899,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0545_BEUCCL_SYS001.png,814,276,830,414,meteor
900,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1815_BEUCCL_SYS001.png,668,365,685,413,meteor
901,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1815_BEUCCL_SYS001.png,751,283,767,342,meteor
902,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1815_BEUCCL_SYS001.png,555,195,573,456,meteor
903,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1815_BEUCCL_SYS001.png,456,334,466,378,meteor
904,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1815_BEUCCL_SYS001.png,105,242,123,455,meteor
905,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,560,314,578,452,meteor
906,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,469,327,481,361,meteor
907,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,484,302,499,388,meteor
908,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,835,336,847,368,meteor
909,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,236,405,251,431,meteor
910,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,236,301,257,363,meteor
911,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0055_BEUCCL_SYS001.png,364,356,377,380,meteor
912,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1600_BEUCCL_SYS001.png,774,293,790,331,meteor
913,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,704,349,715,362,meteor
914,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,819,344,833,364,meteor
915,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,743,415,754,448,meteor
916,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,125,263,138,313,meteor
917,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,215,365,230,392,meteor
918,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,607,244,625,479,meteor
919,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1310_BEUCCL_SYS001.png,337,311,351,465,meteor
920,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2005_BEUCCL_SYS001.png,869,347,885,414,meteor
921,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2005_BEUCCL_SYS001.png,681,392,694,466,meteor
922,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2005_BEUCCL_SYS001.png,593,371,607,434,meteor
923,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2005_BEUCCL_SYS001.png,63,368,71,433,meteor
924,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2005_BEUCCL_SYS001.png,411,319,437,431,meteor
925,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1930_BEUCCL_SYS001.png,277,290,287,353,meteor
926,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1930_BEUCCL_SYS001.png,63,306,83,365,meteor
927,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1930_BEUCCL_SYS001.png,111,273,131,397,meteor
928,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1805_BEUCCL_SYS001.png,605,369,618,449,meteor
929,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1805_BEUCCL_SYS001.png,475,367,490,402,meteor
930,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1805_BEUCCL_SYS001.png,177,329,205,436,meteor
931,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,165,289,174,328,meteor
932,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,126,285,140,307,meteor
933,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,281,344,296,450,meteor
934,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,558,263,571,313,meteor
935,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,719,292,734,377,meteor
936,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0555_BEUCCL_SYS001.png,754,181,767,412,meteor
937,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,349,358,359,387,meteor
938,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,337,371,350,428,meteor
939,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,95,361,105,409,meteor
940,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,568,387,579,407,meteor
941,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,593,336,612,393,meteor
942,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0045_BEUCCL_SYS001.png,865,317,878,422,meteor
943,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,878,371,888,404,meteor
944,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,206,385,216,426,meteor
945,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,223,366,236,462,meteor
946,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,519,372,532,418,meteor
947,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,576,405,584,433,meteor
948,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,564,350,576,466,meteor
949,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2130_BEUCCL_SYS001.png,137,255,151,361,meteor
950,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,246,301,264,322,meteor
951,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,344,301,358,320,meteor
952,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,259,340,274,400,meteor
953,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,424,363,438,507,meteor
954,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,813,380,828,419,meteor
955,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1225_BEUCCL_SYS001.png,771,393,785,437,meteor
956,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1735_BEUCCL_SYS001.png,597,346,612,393,meteor
957,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1735_BEUCCL_SYS001.png,463,358,475,380,meteor
958,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1735_BEUCCL_SYS001.png,447,314,461,355,meteor
959,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1735_BEUCCL_SYS001.png,72,362,84,421,meteor
960,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1705_BEUCCL_SYS001.png,707,351,717,454,meteor
961,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1705_BEUCCL_SYS001.png,836,316,856,386,meteor
962,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1705_BEUCCL_SYS001.png,252,286,273,356,meteor
963,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1705_BEUCCL_SYS001.png,146,66,162,186,meteor
964,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,69,361,83,389,meteor
965,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,117,363,127,425,meteor
966,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,400,374,407,437,meteor
967,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,409,333,418,376,meteor
968,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,612,366,632,414,meteor
969,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2100_BEUCCL_SYS001.png,536,282,549,511,meteor
970,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,526,314,538,348,meteor
971,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,627,361,638,416,meteor
972,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,614,325,628,355,meteor
973,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,717,361,734,396,meteor
974,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,495,362,511,437,meteor
975,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,461,349,478,392,meteor
976,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,448,343,457,415,meteor
977,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,204,305,215,363,meteor
978,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,216,309,228,360,meteor
979,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1215_BEUCCL_SYS001.png,355,361,368,431,meteor
980,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1835_BEUCCL_SYS001.png,612,367,638,439,meteor
981,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1835_BEUCCL_SYS001.png,824,157,841,496,meteor
982,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1835_BEUCCL_SYS001.png,713,287,730,396,meteor
983,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1835_BEUCCL_SYS001.png,517,317,534,466,meteor
984,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1835_BEUCCL_SYS001.png,295,64,309,462,meteor
985,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,181,342,194,405,meteor
986,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,245,279,257,325,meteor
987,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,292,295,310,387,meteor
988,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,515,263,533,415,meteor
989,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,572,306,587,355,meteor
990,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,693,273,704,319,meteor
991,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0450_BEUCCL_SYS001.png,863,342,871,396,meteor
992,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1900_BEUCCL_SYS001.png,778,349,795,375,meteor
993,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1900_BEUCCL_SYS001.png,187,83,206,446,meteor
994,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0140_BEUCCL_SYS001.png,137,232,193,433,meteor
995,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0140_BEUCCL_SYS001.png,125,361,136,441,meteor
996,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0140_BEUCCL_SYS001.png,246,307,259,446,meteor
997,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0140_BEUCCL_SYS001.png,635,289,651,372,meteor
998,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0140_BEUCCL_SYS001.png,780,327,791,404,meteor
999,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1320_BEUCCL_SYS001.png,138,340,151,407,meteor
1000,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1320_BEUCCL_SYS001.png,240,365,250,385,meteor
1001,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1320_BEUCCL_SYS001.png,307,391,324,446,meteor
1002,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2035_BEUCCL_SYS001.png,267,436,279,456,meteor
1003,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2035_BEUCCL_SYS001.png,369,251,387,463,meteor
1004,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1630_BEUCCL_SYS001.png,178,359,194,446,meteor
1005,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1630_BEUCCL_SYS001.png,421,296,437,342,meteor
1006,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1630_BEUCCL_SYS001.png,335,332,349,446,meteor
1007,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1825_BEUCCL_SYS001.png,647,379,666,453,meteor
1008,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1825_BEUCCL_SYS001.png,466,362,481,389,meteor
1009,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1825_BEUCCL_SYS001.png,431,380,443,458,meteor
1010,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1825_BEUCCL_SYS001.png,265,333,286,442,meteor
1011,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1715_BEUCCL_SYS001.png,600,289,610,339,meteor
1012,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1715_BEUCCL_SYS001.png,327,387,345,413,meteor
1013,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1715_BEUCCL_SYS001.png,478,290,493,321,meteor
1014,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1715_BEUCCL_SYS001.png,435,299,450,332,meteor
1015,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,483,360,496,434,meteor
1016,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,896,297,914,352,meteor
1017,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,450,320,466,427,meteor
1018,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,178,284,193,342,meteor
1019,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,226,334,238,358,meteor
1020,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,182,370,197,432,meteor
1021,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2110_BEUCCL_SYS001.png,136,361,159,390,meteor
1022,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1205_BEUCCL_SYS001.png,599,251,653,362,meteor
1023,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1205_BEUCCL_SYS001.png,226,409,237,454,meteor
1024,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1205_BEUCCL_SYS001.png,490,423,509,475,meteor
1025,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1205_BEUCCL_SYS001.png,357,388,371,434,meteor
1026,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1205_BEUCCL_SYS001.png,300,324,319,360,meteor
